,link,name,username,text,date,retweeted,No_of_likes,No-of_retweets
1730,https://twitter.com/DaCastomania/status/1691475451506487298#m,Imagexpressionsng,@DaCastomania,"The Lesson behind the Plot is this: The Rich and Powerful in Government fortifies their own selfish interest riding upon the backs of the Weak who are looking up to them for mercy and equal rights, and justice. #ThisIsNigeria #JagunJagunMovie @_deyemi","Aug 15, 2023 · 3:42 PM UTC",False,10,3
1731,https://twitter.com/sportsurgeonng/status/1691475060635123712#m,Dr Onimisi,@sportsurgeonng,So I managed to watch the new movie #JagunJagunMovie late yesterday.  I must say it's a great effort!  I loved the story line and also some deep lessons to be learnt.  I wonder why the harsh reviews???   TAre we too critical?🙂,"Aug 15, 2023 · 3:40 PM UTC",False,3,1
1732,https://twitter.com/aysingz_/status/1691472686059241473#m,XPLUS AY.SINGZ,@aysingz_,JAGUN JAGUN HAS GREAT LESSONS 👍. YOU CAN'T WATCH AND NOT LEARN. @realfemiadebayo IT IS JUST THE BEGINNING. #JagunJagunMovie,"Aug 15, 2023 · 3:31 PM UTC",False,0,0
1733,https://twitter.com/I_adore_Ruby/status/1691471572563828736#m,Ruby🧚‍♂️,@I_adore_Ruby,"a sequel for gbogunmi life has a warrior before he died , his love story with his wife would bang 🤔 #JagunJagunMovie","Aug 15, 2023 · 3:27 PM UTC",False,2,1
1734,https://twitter.com/taiwosegun_/status/1691469998294745088#m,Taiwo Segun📈,@taiwosegun_,#NewProfilePic 2m Naira  #Agemo #TECNOCAMON20Doodle #JagunJagunMovie #poupettekenza #LaCasaDeLosFamososMx,"Aug 15, 2023 · 3:20 PM UTC",False,1,0
1735,https://twitter.com/SSotinwa/status/1691468600547201024#m,OLUWA GRAMM,@SSotinwa,Everyone thought it was Gbotija that was stabbed here #JagunJagunMovie @NetflixNaija @TheDimejiLateef @realfemiadebayo @Jaiyejejeomo,"Aug 15, 2023 · 3:15 PM UTC",False,55,5
1736,https://twitter.com/DaddyG_O_/status/1691467493343412224#m,Daddy G.O,@DaddyG_O_,"@realfemiadebayo Ogundiji ooooooo, I challenge you to mortal Combat ooo How you go kill Iroyinogunkiitan like that? 😡😡😡 #JagunJagunMovie 10/10 🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾🙌🏾","Aug 15, 2023 · 3:10 PM UTC",False,1,1
1737,https://twitter.com/Iam_SaintOla/status/1691467461957148672#m,🤴ÌJÉRÓ First Son💫💡,@Iam_SaintOla,"Riddles and Jokes thread...  Let's go  I am something, I taste better than my smell. What am I?  #BBNaijaAllStar #JagunJagunMovie #Judicial #15august2023","Aug 15, 2023 · 3:10 PM UTC",False,0,0
1738,https://twitter.com/Gbengstar/status/1691467452557983744#m,Gbenga Emmanuel,@Gbengstar,@realfemiadebayo You and your crew did a great job #JagunJagunMovie,"Aug 15, 2023 · 3:10 PM UTC",False,0,0
1739,https://twitter.com/focus112018/status/1691466765484593152#m,Abass Abdulsalam,@focus112018,"No body talk about this guy o, cuz he never popular...he try really try with the action he made during the war #JagunJagunMovie","Aug 15, 2023 · 3:07 PM UTC",False,0,0
1740,https://twitter.com/Hadiza_official/status/1691466135835947009#m,Hadiza Musa,@Hadiza_official,I really need to watch Jagun Jagun again to comprehend the storyline. One thing I love is the costumes and it colourful nature. #JagunJagunMovie #Netflix #Yoru,"Aug 15, 2023 · 3:05 PM UTC",False,0,0
1741,https://twitter.com/TrillionaireGol/status/1691465561363095552#m,NodesTrilly,@TrillionaireGol,#tuesdayvibe #15august2023 #JagunJagunMovie #Netflix,"Aug 15, 2023 · 3:03 PM UTC",False,0,0
1742,https://twitter.com/keni_aya/status/1691461622114766848#m,Aya Keni,@keni_aya,"Nobody is answering this question.... l've asked also, is Agemo the mum of Ogundiji's son? Cos she mentioned it in her final breathe... #JagunJagunMovie","Aug 15, 2023 · 2:47 PM UTC",False,0,0
1743,https://twitter.com/thetijesu/status/1691448628085485568#m,TIJESU,@thetijesu,#JagunJagunMovie,"Aug 15, 2023 · 1:55 PM UTC",False,0,0
1744,https://twitter.com/7_BoraGAS/status/1691448126475730944#m,¹⁰GRACE⁷,@7_BoraGAS,#JagunJagunMovie deserves all the accolades it is getting. A 10/10 movie.,"Aug 15, 2023 · 1:53 PM UTC",False,0,1
1745,https://twitter.com/iamangelmessi/status/1691446197033263104#m,Oyèbánjí OYÈLẸ́RÙ,@iamangelmessi,When she says you’re like a brother to me. Me: 😑  #JagunJagunMovie,"Aug 15, 2023 · 1:46 PM UTC",False,0,0
1746,https://twitter.com/_Ejoke/status/1691442090293747713#m,Daughter of James and Regina 🖋,@_Ejoke,Chucky's bride definitely cheated on him with Darken Raul to produce Ogundiji. No one can convince me otherwise #JagunJagunMovie,"Aug 15, 2023 · 1:29 PM UTC",False,2,0
1747,https://twitter.com/IamMcMallam01/status/1691441831169396736#m,OLUWASEGUNFUNMILATINUOYUNWA🇳🇬,@IamMcMallam01,YEMI ELESHO's Role #JagunJagunMovie Is A Typical Story Of Many That's Been Punished In Nigeria For Another Person's Offense Or For An Offense They Know Nothing About!👌,"Aug 15, 2023 · 1:28 PM UTC",False,0,0
1748,https://twitter.com/IamMcMallam01/status/1691441827692392448#m,OLUWASEGUNFUNMILATINUOYUNWA🇳🇬,@IamMcMallam01,Femi Adebayo And His Crew Had NIGERIA In Mind As They Put Heads Together To Come Up With #JagunJagunMovie  Argue For All I Care!,"Aug 15, 2023 · 1:28 PM UTC",False,0,0
1749,https://twitter.com/IamMcMallam01/status/1691441825943363585#m,OLUWASEGUNFUNMILATINUOYUNWA🇳🇬,@IamMcMallam01,"People Be Yarning Dust In My DM Saying #JagunJagunMovie  Has Nothing To Do With NIGERIA.  Una No Like TRUTH, But I Forgive Una!","Aug 15, 2023 · 1:28 PM UTC",False,0,0
1750,https://twitter.com/mophasa_/status/1691441485256749056#m,Man of value,@mophasa_,"In addition, we need to know what relationship Ibrahim Chatta had with Ogunjimi and furthermore, the outcome of Gbotija and Kiitan intimacy. @realfemiadebayo I would love to be in the concluding part even if it’s an Ilari Oba (Guard ) or anything. Thanks  #JagunJagunMovie","Aug 15, 2023 · 1:27 PM UTC",False,0,0
1751,https://twitter.com/KoolDewale/status/1691441042204119040#m,ADEWALE ALUBARIKAH 👑🤍,@KoolDewale,Are we expecting part 2 of Jagun Jagun??? that Ibrahim Chatta scene is suspicious @realfemiadebayo #JagunJagunMovie,"Aug 15, 2023 · 1:25 PM UTC",False,1,0
1752,https://twitter.com/Ebenayo/status/1691438947136651264#m,Talodabioluwa Eben,@Ebenayo,"It was painful but some pain we can take, on like that of Agemo #Agemo #Jagunjagunmovie","Aug 15, 2023 · 1:17 PM UTC",False,0,0
1753,https://twitter.com/olayoderidwan94/status/1691437401527185409#m,baba4dgals,@olayoderidwan94,@realfemiadebayo whn is #jagunjagunmovie 2 will b out,"Aug 15, 2023 · 1:11 PM UTC",False,0,0
1754,https://twitter.com/bukunmipreacher/status/1691436559138988032#m,OLUWABUKUNMI,@bukunmipreacher,"You started the love @realfemiadebayo . We are just responding to the excellence of #JagunJagunMovie . Sir, thanks for showing the world we are amazing and excellence is part of our work & delivery.  You nailed it - although my wife is angry with Ogundiji and you by extension 😂","Aug 15, 2023 · 1:07 PM UTC",False,3,0
1755,https://twitter.com/DejiAdesogan/status/1691432738971058176#m,UNCLE DEJI™️,@DejiAdesogan,"I have finally watched the trending #JagunJagunMovie, clearly 10/10 rating for me as @realfemiadebayo has set a new standard in the movie industry. Superb production featuring best Nollywood actors/actresses 👍🏿","Aug 15, 2023 · 12:52 PM UTC",False,75,16
1756,https://twitter.com/rayartworld/status/1691432697380364288#m,Ray Art,@rayartworld,✍🏾️ I drew Agẹmọ from the movie Jagun Jagun. The character’s Aura and fighting technique is top-tier. 🎞️ A must-watch movie 🎬Producer: @realfemiadebayo #agemo #jagunjagunmovie #gbogunmi #Yorubas #netflix #paypal #Airdrop #BBNaija   #,"Aug 15, 2023 · 12:52 PM UTC",False,839,172
1757,https://twitter.com/Pearlosibu/status/1691427905237082112#m,P!,@Pearlosibu,Movie review — Jagun Jagun https://tube.mint.lgbt/T4d8pKBY_zk via @YouTube #JagunJagun #jagunjagunthewarrior #jagunjagunmovie #nollywood #netflixnaija #femiadebayo #netflixNigeria,"Aug 15, 2023 · 12:33 PM UTC",False,0,0
1758,https://twitter.com/MozzayTrey/status/1691421592427859970#m,Mozzay_Trey Gadgets,@MozzayTrey,"Mint Like New‼️ Apple Airpod Max‼️ 360,000 Available for Nationwide Delivery 🚚 📦 #14AugustBlackDay #MUFC #BBNaijaAllStar #BuyMozzayTreyGadgets #danielregga #JagunJagunMovie #ElonMusk #tech #computervillage","Aug 15, 2023 · 12:08 PM UTC",False,0,0
1759,https://twitter.com/Exitednpoweryou/status/1691419085160980480#m,#ExitedNpowerYouths 🐦,@Exitednpoweryou,@realfemiadebayo #JagunJagunMovie,"Aug 15, 2023 · 11:58 AM UTC",False,0,0
1760,https://twitter.com/MsAdeola/status/1691417567007473664#m,Dee Gift/Hamper Girlie 🌸,@MsAdeola,Faithia go dey trust man 😂 shey bimbo Ademoye in anikulapo was a joke to her 😂🤣#JagunJagunMovie,"Aug 15, 2023 · 11:52 AM UTC",False,1,1
1761,https://twitter.com/realfemiadebayo/status/1691417457578123264#m,Femi Adebayo,@realfemiadebayo,"The love for #JagunJagunMovie is so overwhelming guys.  I'm humbled by your show of love.  #JagunJagunMovie is exclusive to #Netflix  Please subscribe to watch, don’t go on pirated sites to watch.   #Orisathemovie by @OdunladeAdekola is still at the cinemas","Aug 15, 2023 · 11:52 AM UTC",False,6889,889
1762,https://twitter.com/SmileDawah/status/1691417262593392640#m,Smile Dawah Concept,@SmileDawah,#JagunJagun #JagunJagunMovie,"Aug 15, 2023 · 11:51 AM UTC",False,38,16
1763,https://twitter.com/mophasa_/status/1691415142997643267#m,Man of value,@mophasa_,Oogun buruku nbe lowo mi 😂  #jagunjagunMovie,"Aug 15, 2023 · 11:42 AM UTC",False,1,0
1764,https://twitter.com/bebmigared/status/1691414097336651776#m,Benjamin Adekoya #Benjolee ✊🏼.⭐.✊🏼,@bebmigared,Oun ati Tani ati Tani? niwaju Tani?   #JagunJagun #JagunJagunMovie   The Yorubaness of the movie is next to none! @realfemiadebayo you really outdid yourself on this. Thanks @netflix For another wonderful 😊 Nollywood movie 😁  The stunts are on some Games Of Throne level!!!,"Aug 15, 2023 · 11:38 AM UTC",False,1,0
1765,https://twitter.com/Mrniceguy5g/status/1691412876634759169#m,Oluwatobiloba,@Mrniceguy5g,Ogundiji supposed die like 100 times in this movie I swr for roasting yemi elesho like that haa   #JagunJagunmovie,"Aug 15, 2023 · 11:33 AM UTC",False,0,0
1766,https://twitter.com/DpAdewale/status/1691412814227791872#m,Adewale ✖️🛠️,@DpAdewale,Still very valid.  Ogunkiitan  #JagunJagunMovie,"Aug 15, 2023 · 11:33 AM UTC",False,0,0
1767,https://twitter.com/a_a_adeshewa/status/1691412735366467584#m,Ade Akinyemi,@a_a_adeshewa,Ogundiji is our very own Viking 🙌🏽 #JagunJagunMovie,"Aug 15, 2023 · 11:33 AM UTC",False,2,0
1768,https://twitter.com/Governor_Doyin/status/1691412034217242627#m,Hameedah Danmole,@Governor_Doyin,If the love is not like Gbotija and Agemo’s own   I don’t want it!   #JagunJagun #JagunJagunMovie #truelove,"Aug 15, 2023 · 11:30 AM UTC",False,0,0
1769,https://twitter.com/AyodeleII/status/1691411697364287488#m,Adrian,@AyodeleII,"#JagunJagun was a good movie, but I don’t like the way it ended, #Gbotija should have been put in #Ogundiji’s place, with some paparazzi here and there.  @realfemiadebayo hope you dey take notes? It was a nice watch though, kudos! #JagunJagunMovie","Aug 15, 2023 · 11:29 AM UTC",False,0,0
1770,https://twitter.com/omoniyi_A50/status/1691411547543740417#m,Alaska ⚡️,@omoniyi_A50,Nobody;  Me to my future wife  #JagunJagunMovie,"Aug 15, 2023 · 11:28 AM UTC",False,0,0
1771,https://twitter.com/DamilolaAina8/status/1691411412118032384#m,Jago Para 🍔 🥷🏾,@DamilolaAina8,Dem don use JAGUN JAGUN nack my babe #JagunJagunMovie #JagunJagun #Netflix #realfemiadebayo,"Aug 15, 2023 · 11:28 AM UTC",False,0,0
1772,https://twitter.com/bigOla_mide/status/1691411090134188032#m,Big ola✨,@bigOla_mide,"Ogundiji’s death was too quick, I need him to die a slow painful death, Gbotija should also die, he was portrayed the victim, but he is also a villain, he invaded that village and killed them all as instructed, he could have declined like gbogumi #JagunJagunMovie #JagunJagun","Aug 15, 2023 · 11:26 AM UTC",False,27,22
1773,https://twitter.com/TheYeloSisi/status/1691408868524376064#m,21st Century Aunt,@TheYeloSisi,"When you ask a broke alpha male ""What are you breaking to the table"" but he's afraid to say just his deek and his sapa cummings because that's all he has.  #jagunjagunthemovie #jagunjagunmovie #jagunjagun #memes #jagunjagunmemes","Aug 15, 2023 · 11:17 AM UTC",False,2,0
1774,https://twitter.com/mipo_vibes/status/1691408839638183937#m,Ayomipo 🤸,@mipo_vibes,"From: I don’t really like Nollywood movies , they are not realistic   To: They really tried , I like the movie.  Jagun Jagun made @Footify_NG change mouth 😂😂😂  #JagunJagunMovie","Aug 15, 2023 · 11:17 AM UTC",False,3,1
1775,https://twitter.com/babastundey/status/1691405658275315712#m,TUNDE Babamale. 🇳🇬,@babastundey,Who cares on Ogundiji’s Death.  😁😁 #JagunJagunMovie,"Aug 15, 2023 · 11:05 AM UTC",False,0,0
1776,https://twitter.com/yomigold1606/status/1691405318788411392#m,YomiGold INTUITION 🗯️,@yomigold1606,"Before i watched #JagunJagunMovie i came across a tweet by @DanielRegha where he rate the movie 6/10 and make a disactifytory review on it,but after watching the movie i came to a conclusion that @realfemiadebayo should have cast @DanielRegha where he casted @YemiElesho4...","Aug 15, 2023 · 11:03 AM UTC",False,1,0
1777,https://twitter.com/SmartoBaba1/status/1691404362956890113#m,Smarto Baba,@SmartoBaba1,@realfemiadebayo This was fantastic. Absolutely fantastic. Proverbs choke! I just dey #JottThingsDown till I tire. A pure cinematic gem!  You are raising the bar too high o!😅#Ageshinkole #JagunJagunMovie,"Aug 15, 2023 · 10:59 AM UTC",False,0,0
1778,https://twitter.com/Thekings4031/status/1691404135768158208#m,THE KING'S EXCLUSIVE 🦁 EKUN 💎,@Thekings4031,Day play 😂 He no pain me at all😂 He sweet me die  #JagunJagunMovie,"Aug 15, 2023 · 10:59 AM UTC",False,1,0
1779,https://twitter.com/Fayth_bbj/status/1691404039999590400#m,Blessed,@Fayth_bbj,The singing in #JagunJagunMovie is not talked about enough for me. It was so good 🔥🔥,"Aug 15, 2023 · 10:58 AM UTC",False,0,0
1780,https://twitter.com/oluwaskippo/status/1691402858770399233#m,Son Of Grace ✝️✝️🕎🕎,@oluwaskippo,Baba i give it to this #JagunJagunMovie  Mogbe fun yin baba....More of this please....one love ❤️ Baba,"Aug 15, 2023 · 10:54 AM UTC",False,0,0
1781,https://twitter.com/OloyeOluseun/status/1691402072619380736#m,Oloye,@OloyeOluseun,"Akukuntunku eh l'ona orun!  Ohun ati tani, ati tani, ati tatun ni, ni waju tani??? #JagunJagunMovie","Aug 15, 2023 · 10:50 AM UTC",False,0,0
1782,https://twitter.com/t4tahyor/status/1691401981430996992#m,t4tahyor🧡,@t4tahyor,Gbogunmi's death was so painful to watch 😭😭  #JagunJagunMovie,"Aug 15, 2023 · 10:50 AM UTC",False,0,0
1783,https://twitter.com/Ahmedmaha3/status/1691401478496227329#m,𝕏,@Ahmedmaha3,😉  Thank you for bringing Ogundiji's passing to our attention. Each life lost is deeply saddening and condolences go out to his loved ones. Every individual's grief and loss deserve empathy and recognition. #JagunJagunMovie,"Aug 15, 2023 · 10:48 AM UTC",False,0,0
1784,https://twitter.com/its_mikkyanu/status/1691401086286843905#m,Michael | Anuoluwapo,@its_mikkyanu,Have you seen #JagunJagunMovie Sir ?,"Aug 15, 2023 · 10:46 AM UTC",False,0,0
1785,https://twitter.com/Thenobleemperor/status/1691400408306978816#m,BÀBÁJÍDÉ,@Thenobleemperor,"Apparently, everyone wanted Ogundiji's death because of his misuse of power.  What a twist! This is exactly the wish of an average Nigerian for its leaders but the God has instructed me to pray for them. The question is,what kind of prayer should Nigerians pray?  #JagunJagunMovie","Aug 15, 2023 · 10:44 AM UTC",False,1,0
1786,https://twitter.com/humbleyummy/status/1691398910206431233#m,A.y.o🍁,@humbleyummy,good Lord. I'm impressed!!  #JagunJagunMovie,"Aug 15, 2023 · 10:38 AM UTC",False,0,0
1787,https://twitter.com/Qstyle7/status/1691398685299761152#m,Biggi_biggi,@Qstyle7,#JagunJagunMovie 😅,"Aug 15, 2023 · 10:37 AM UTC",False,0,0
1788,https://twitter.com/ray_art_world/status/1691398182125637632#m,ÖJUJU,@ray_art_world,I drew Agẹmọ from the movie Jagun Jagun. The character’s Aura and fighting technique is top-tier. instagram.com/rayartworld : (  #JagunJagunMovie on @netflix  ) #agemo #jagunjagun #netflix #yoruba #Nigeria #nollywood,"Aug 15, 2023 · 10:35 AM UTC",False,0,0
1789,https://twitter.com/iamgbolashow/status/1691395647755231232#m,Omogbolahan W. El-Bashir,@iamgbolashow,"This #JagunJagunMovie sef. Well, Kiitan's death was the most painful. Good job!👍However, the movie is overhyped. They can do better. The storyline is smh not well coordinated to do justice to the ending. Ibrahim chatta was supposed to play the ""tree guy"" #gbotija","Aug 15, 2023 · 10:25 AM UTC",False,0,0
1790,https://twitter.com/beebayuu/status/1691395509670322177#m,'Adebayo,@beebayuu,"I wrote a review of #JagunJagunMovie and it has been generating responses on all of my  other social media pages except here on X, which is ironically where that I have talked about the movie the most. 🤣🤣🤣","Aug 15, 2023 · 10:24 AM UTC",False,2,0
1791,https://twitter.com/artofmorby/status/1691395216039706624#m,Morby,@artofmorby,"1/ Hello everyone!  #JagunJagunMovie  the recent blockbuster, is generating quite a buzz. Although I haven't watched it yet, it's apparently an action-packed fantasy epic. I'm taking this chance to shed light on the work of artists, like my friend, who was involved in its making.","Aug 15, 2023 · 10:23 AM UTC",False,15,10
